"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","CREDITOS","MAT_MEDIA_FINAL"
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1108089,"Fundamentos de Física Clássica",4,6.1
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1305219,"Direito e Cidadania",4,10
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411176,"Gerência da Informação",4,8.4
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411170,"Teoria dos Grafos",2,9.7
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1109053,"Cálculo Diferencial e Integral II",4,5.3
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1109049,"Álgebra Linear I",4,7
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1108090,"Fundamentos de Física Moderna",4,9
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,8.3
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411171,"Teoria da Computação",4,9.4
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,8.7
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411178,"Sistemas de Informação I",4,8.6
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1114107,"Probabilidade e Estatistica",4,7
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1114114,"Métodos Estatisticos",4,6.8
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,9.4
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411177,"Engenharia de Software I",4,7
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,8.1
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411169,"Paradigmas de Ling. de Programação",4,9.5
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411173,"Lógica Matemática",4,8.3
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1305218,"Métodologia Científica",4,7
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1305220,"Informática e Sociedade",2,8.8
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.6
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411187,"Análise e Técnica de Algoritmos",4,8.8
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411195,"Sistemas de Informação II",4,7.8
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411185,"Projeto em Computação I",4,7.7
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411188,"Métodos e Software Numéricos",4,7.3
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411189,"Compiladores",4,7.7
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411190,"Redes de Computadores",4,7.5
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411192,"Sistemas Operacionais",4,6.4
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411193,"Banco de Dados I",4,8.2
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7.9
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411186,"Projeto em Computação II",6,8.9
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411191,"Interconexão de Redes de Computadores",4,7.9
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411194,"Banco de Dados II",4,8
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411196,"Inteligência Artificial I",4,8.6
"b41d2f7f5f7586de56814c273fe9b839",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,6.9
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.1
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1109103,"Cálculo Diferencial e Integral I",4,3.1
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411167,"Programação I",4,7.9
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411174,"Introdução à Computação",4,7.2
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411180,"Laboratório de Programação I",4,8
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1307151,"Leitura e Produção de Textos",4,7.8
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1109103,"Cálculo Diferencial e Integral I",4,7.5
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1108089,"Fundamentos de Física Clássica",4,5.7
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1109053,"Cálculo Diferencial e Integral II",4,5
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1109113,"Matemática Discreta",4,5.5
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411168,"Programação II",4,7.9
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411170,"Teoria dos Grafos",2,8.3
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411181,"Laboratório de Programação II",4,8
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1108090,"Fundamentos de Física Moderna",4,8.3
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1114107,"Probabilidade e Estatistica",4,6.3
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411172,"Estrutura de Dados e Algoritmos",4,8.2
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411176,"Gerência da Informação",4,5
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411179,"Lab. de Estrutura de Dados e Algoritmos",4,9
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1109049,"Álgebra Linear I",4,5.4
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411171,"Teoria da Computação",4,7
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411175,"Org. e Arquitetura de Computadores I",4,7.4
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411178,"Sistemas de Informação I",4,8.7
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411182,"Lab. de Org. e Arquitetura de Computadores",4,10
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1114114,"Métodos Estatisticos",4,7.4
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1305220,"Informática e Sociedade",2,8.3
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411169,"Paradigmas de Ling. de Programação",4,5.1
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411173,"Lógica Matemática",4,7.5
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411177,"Engenharia de Software I",4,9.4
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411193,"Banco de Dados I",4,7.2
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1305219,"Direito e Cidadania",4,8.5
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411183,"Laboratório de Engenharia de Software",2,8.3
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411187,"Análise e Técnica de Algoritmos",4,6.7
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411190,"Redes de Computadores",4,6.3
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411195,"Sistemas de Informação II",4,6.1
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411184,"Lab. de Intercon. de Redes de Computadores",2,7
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411189,"Compiladores",4,7.3
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411191,"Interconexão de Redes de Computadores",4,7
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1305218,"Métodologia Científica",4,8.6
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411188,"Métodos e Software Numéricos",4,6.9
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411194,"Banco de Dados II",4,7.1
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411197,"Aval. de Desempenho de Sistemas Discretos",4,7.3
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411185,"Projeto em Computação I",4,8.8
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411186,"Projeto em Computação II",6,9.5
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411192,"Sistemas Operacionais",4,6.3
"fbee4c39040ef3a4ce7ccd4e3d90e3d0",2014,2,1411196,"Inteligência Artificial I",4,7
